username,timestamp,original_content,cleaned_content,likes,retweets,replies,total_engagement,engagement_score,mentions,hashtags,url,mentions_buy_terms,mentions_sell_terms,mentions_bullish_terms,mentions_bearish_terms,sentiment_indicator
AwazTheVoiceHin,2025-11-21T06:26:02.000Z,"सेंसेक्स, निफ्टी में शुरुआती कारोबार में गिरावट
hindi.awazthevoice.in/business-news/
…

#sensex #nifty #indianmarket #Earlytrade #stockmarketupdate #Awazthevoice",",       hindi.awazthevoice.in/business-news/ ... #sensex #nifty #indianmarket #Earlytrade #stockmarketupdate #Awazthevoice",0.0,0.0,0.0,0,0.0,[],"['sensex', 'nifty', 'indianmarket', 'Earlytrade', 'stockmarketupdate', 'Awazthevoice']",https://x.com/AwazTheVoiceHin/status/1991754961055805706,0,0,0,0,0
bsindia,2025-11-21T06:25:27.000Z,"#MarketsWithBS | Shares of smallcap companies are under pressure with the BSE Smallcap index hitting seven-week low in Friday’s intra-day trade.
@Pun_ditry
 & Deepak Korgaonkar report 

#IndianStockMarket #Sensex #Nifty #BSE #smallcap",#MarketsWithBS | Shares of smallcap companies are under pressure with the BSE Smallcap index hitting seven-week low in Fridays intra-day trade. @Pun_ditry & Deepak Korgaonkar report #IndianStockMarket #Sensex #Nifty #BSE #smallcap,0.0,0.0,0.0,0,0.0,['Pun_ditry'],"['MarketsWithBS', 'IndianStockMarket', 'Sensex', 'Nifty', 'BSE', 'smallcap']",https://x.com/bsindia/status/1991754812778844258,0,0,0,0,0
i_amArko,2025-11-21T06:22:54.000Z,HFT Indicator on #sensex so far today,HFT Indicator on #sensex so far today,0.0,0.0,0.0,0,0.0,[],['sensex'],https://x.com/i_amArko/status/1991754170941243622,0,0,0,0,0
MMentors99X,2025-11-21T06:21:34.000Z," Market Open — Nov 21
Soft start for markets: Nifty near 26,100, Sensex slips ~250 pts on weak global cues. Asian markets under pressure; metals & PSU banks drag.
#MarketOpen #Sensex #Nifty #Stocks #Investing #GlobalMarkets
 
t.me/mmentors98","Market Open  Nov 21 Soft start for markets: Nifty near 26,100, Sensex slips ~250 pts on weak global cues. Asian markets under pressure; metals & PSU banks drag. #MarketOpen #Sensex #Nifty #Stocks #Investing #GlobalMarkets t.me/mmentors98",1.0,0.0,0.0,1,1.0,[],"['MarketOpen', 'Sensex', 'Nifty', 'Stocks', 'Investing', 'GlobalMarkets']",https://x.com/MMentors99X/status/1991753836793569328,0,0,0,0,0
InvGurInd,2025-11-21T06:11:53.000Z,"Stock Option OI Report 21st November 2025 by 
@NirmalBang
 

investmentguruindia.com/newsdetail/sto
…

#NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia",Stock Option OI Report 21st November 2025 by @NirmalBang investmentguruindia.com/newsdetail/sto ... #NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia,0.0,0.0,0.0,0,0.0,['NirmalBang'],"['NirmalBangLtd', 'Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991751402058838254,0,0,0,0,0
viewofmind,2025-11-21T06:10:45.000Z," India market roaring! Global brokerages finally jumping on the bandwagon, forecasting mega growth for Sensex & Nifty by 2026. It's almost like they just discovered economic fundamentals! 

#India #StockMarket #Sensex #Nifty","India market roaring! Global brokerages finally jumping on the bandwagon, forecasting mega growth for Sensex & Nifty by 2026. It's almost like they just discovered economic fundamentals! #India #StockMarket #Sensex #Nifty",0.0,0.0,0.0,0,0.0,[],"['India', 'StockMarket', 'Sensex', 'Nifty']",https://x.com/viewofmind/status/1991751114451218897,0,1,0,0,0
sahu_anand_,2025-11-21T06:10:35.000Z,"Nifty, Sensex forming Double Top on Daily Frame?

#Nifty #Sensex","Nifty, Sensex forming Double Top on Daily Frame? #Nifty #Sensex",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex']",https://x.com/sahu_anand_/status/1991751072764072139,0,0,0,0,0
MumbaiPressNews,2025-11-21T06:10:31.000Z,"नकारात्मक वैश्विक संकेतों और अमेरिकी फेड द्वारा ब्याज दरों में कटौती की निवेशकों की कम होती उम्मीदों के बीच सेंसेक्स, निफ्टी हल्के लाल क्षेत्र में खुले
hindi.mumbaipress.com/sensex-nifty-o
…

#sensex #nifty #RedZone #Global #rate #investors #cues #Amid #NewsUpdate #mumbaipress #mumbairaabta",",       hindi.mumbaipress.com/sensex-nifty-o ... #sensex #nifty #RedZone #Global #rate #investors #cues #Amid #NewsUpdate #mumbaipress #mumbairaabta",0.0,0.0,0.0,0,0.0,[],"['sensex', 'nifty', 'RedZone', 'Global', 'rate', 'investors', 'cues', 'Amid', 'NewsUpdate', 'mumbaipress', 'mumbairaabta']",https://x.com/MumbaiPressNews/status/1991751054959202573,0,1,0,0,0
BTFINTECH,2025-11-21T06:09:52.000Z,"21 Nov 2025 
#sensex price path as calculated by QuantML",21 Nov 2025 #sensex price path as calculated by QuantML,0.0,0.0,0.0,0,0.0,[],['sensex'],https://x.com/BTFINTECH/status/1991750893214265595,0,0,0,0,0
InvGurInd,2025-11-21T06:09:11.000Z,"Daily Derivatives Report 21th November 2025 by 
@AxisDirect_In
 

investmentguruindia.com/newsdetail/dai
…

#Sensex #MarketOutlook #Nifty #BankNifty #AxisSecuritiesLtd #Investmentguruindia",Daily Derivatives Report 21th November 2025 by @AxisDirect_In investmentguruindia.com/newsdetail/dai ... #Sensex #MarketOutlook #Nifty #BankNifty #AxisSecuritiesLtd #Investmentguruindia,0.0,0.0,0.0,0,0.0,['AxisDirect_In'],"['Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'AxisSecuritiesLtd', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991750719175807455,0,0,0,0,0
MumbaiRaabta,2025-11-21T06:08:33.000Z,"منفی عالمی اشارے کے درمیان سینسیکس، نفٹی معمولی طور پر نیچے کھلا۔
urdu.mumbaipress.com/sensex-nifty-o
…

#sensex #nifty #Marginally #lower #Amid #negative #globalcuse #mumbaipress #mumbairaabta",urdu.mumbaipress.com/sensex-nifty-o ... #sensex #nifty #Marginally #lower #Amid #negative #globalcuse #mumbaipress #mumbairaabta,0.0,0.0,0.0,0,0.0,[],"['sensex', 'nifty', 'Marginally', 'lower', 'Amid', 'negative', 'globalcuse', 'mumbaipress', 'mumbairaabta']",https://x.com/MumbaiRaabta/status/1991750561776185748,0,0,0,0,0
navodayatimes13,2025-11-21T06:06:12.000Z,"Market Open Today: सेंसेक्स, निफ्टी में शुरुआती कारोबार में गिरावट 
#sharemarket #sensex #nifty #BusinessNews #sharebazar 
@navodayatimes13","Market Open Today: ,       #sharemarket #sensex #nifty #BusinessNews #sharebazar @navodayatimes13",0.0,0.0,0.0,0,0.0,['navodayatimes13'],"['sharemarket', 'sensex', 'nifty', 'BusinessNews', 'sharebazar']",https://x.com/navodayatimes13/status/1991749971583070492,0,0,0,0,0
prshntpandey7,2025-11-21T06:06:08.000Z,"I'm buying 
Nifty 26050 pe @ 82
Sl 58

#Nifty
#Sensex
#Banknifty
#sharemarket
#StockMarket 
#OptionsTrading 
#optionbuying 
#Optionselling 
#herozero",I'm buying Nifty 26050 pe @ 82 Sl 58 #Nifty #Sensex #Banknifty #sharemarket #StockMarket #OptionsTrading #optionbuying #Optionselling #herozero,0.0,1.0,0.0,1,2.0,[],"['Nifty', 'Sensex', 'Banknifty', 'sharemarket', 'StockMarket', 'OptionsTrading', 'optionbuying', 'Optionselling', 'herozero']",https://x.com/prshntpandey7/status/1991749951853060305,1,1,0,0,0
News9Tweets,2025-11-21T06:04:17.000Z,"Global markets tumble as Wall Street rally slows. Weak U.S. jobs data sparks AI bubble fears. Asian markets fall deeper, Indian indices slip. 

News9’s 
@kartikmalhotra
 & Wealthmills’ 
@KRANTHIMARK
 decode what investors should watch next.

#StockMarket #AI #Sensex #Nifty","Global markets tumble as Wall Street rally slows. Weak U.S. jobs data sparks AI bubble fears. Asian markets fall deeper, Indian indices slip. News9s @kartikmalhotra & Wealthmills @KRANTHIMARK decode what investors should watch next. #StockMarket #AI #Sensex #Nifty",1.0,0.0,0.0,1,1.0,"['kartikmalhotra', 'KRANTHIMARK']","['StockMarket', 'AI', 'Sensex', 'Nifty']",https://x.com/News9Tweets/status/1991749486935425061,0,0,1,0,0
BharatStockLive,2025-11-21T06:03:25.000Z," BIG BREAKING 
TATA MOTORS faces potential exit from BSE SENSEX next month!

Market value erosion post-demerger into separate companies puts its benchmark inclusion at risk. Expect index rebalancing action.

#TataMotors #Sensex #StockMarketNews #BharatStockUpdates",BIG BREAKING TATA MOTORS faces potential exit from BSE SENSEX next month! Market value erosion post-demerger into separate companies puts its benchmark inclusion at risk. Expect index rebalancing action. #TataMotors #Sensex #StockMarketNews #BharatStockUpdates,1.0,0.0,0.0,2,1.0,[],"['TataMotors', 'Sensex', 'StockMarketNews', 'BharatStockUpdates']",https://x.com/BharatStockLive/status/1991749271541149997,0,0,0,0,0
iron_hedge,2025-11-21T06:02:55.000Z,"#nifty will turn into green?

#PriceAction #sensex #banknifty",#nifty will turn into green? #PriceAction #sensex #banknifty,0.0,0.0,0.0,0,0.0,[],"['nifty', 'PriceAction', 'sensex', 'banknifty']",https://x.com/iron_hedge/status/1991749144587956611,1,0,0,0,0
CNBCBajar,2025-11-21T06:02:13.000Z,"Live | Bajar Helpline | How to Invest? | Where to Invest? | Stock Query Show | Share Market News
#Nifty #Niftybank #sensex #SharemarketIndia #stockmarket #stockmarketindia #stockstobuynow ",Live | Bajar Helpline | How to Invest? | Where to Invest? | Stock Query Show | Share Market News #Nifty #Niftybank #sensex #SharemarketIndia #stockmarket #stockmarketindia #stockstobuynow,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Niftybank', 'sensex', 'SharemarketIndia', 'stockmarket', 'stockmarketindia', 'stockstobuynow']",https://x.com/CNBCBajar/status/1991748968884412913,1,0,0,0,0
Ramkuma66261700,2025-11-21T06:01:35.000Z," #Sensex & #Nifty are roaring back towards all-time highs!
 reasons global brokerages like Goldman Sachs/Morgan Stanley/HSBC are betting big on :
 Policy Pivot 
 Earnings Revival 
 FII Comeback 
 Valuations Justified 
 Domestic Strength 
Source: ET",#Sensex & #Nifty are roaring back towards all-time highs! reasons global brokerages like Goldman Sachs/Morgan Stanley/HSBC are betting big on : Policy Pivot Earnings Revival FII Comeback Valuations Justified Domestic Strength Source: ET,0.0,0.0,0.0,0,0.0,[],"['Sensex', 'Nifty']",https://x.com/Ramkuma66261700/status/1991748809580507304,0,0,0,0,0
journalist_cafe,2025-11-21T06:01:30.000Z,"कारोबारी बाजार के अखिरी दिन यानि आज भारतीय शेयर बाजार भरभराकर टूट गया जिसके बाद निवेशकों के करोड़ों  रुपये टूट  गए.
#Sensex #Nifty  #Sharemarket #LatestNews",. #Sensex #Nifty #Sharemarket #LatestNews,0.0,0.0,0.0,0,0.0,[],"['Sensex', 'Nifty', 'Sharemarket', 'LatestNews']",https://x.com/journalist_cafe/status/1991748787765932168,0,0,0,0,0
ttindia,2025-11-21T06:01:15.000Z,#Sensex declines 285.28 points in opening trade; #Nifty dips 82.6 points,#Sensex declines 285.28 points in opening trade; #Nifty dips 82.6 points,0.0,0.0,0.0,0,0.0,[],"['Sensex', 'Nifty']",https://x.com/ttindia/status/1991748725245657514,0,0,0,1,0
DainikBhaskar,2025-11-21T06:00:30.000Z,"सेंसेक्स 350 अंक गिरकर 85,250 पर कारोबार कर रहा: निफ्टी भी 70 अंक लुढ़का; मेटल, बैंकिंग और रियल्टी शेयरों में ज्यादा बिकवाली 
#StockMarket #sensex #businessnews #nifty","350   85,250    :   70  ; ,        #StockMarket #sensex #businessnews #nifty",0.5,0.25,0.25,4,1.125,[],"['StockMarket', 'sensex', 'businessnews', 'nifty']",https://x.com/DainikBhaskar/status/1991748537261130137,0,0,0,0,0
InvGurInd,2025-11-21T05:59:33.000Z,"Nifty opened higher with buying demand, boosting bullish sentiment - 
@ICICI_Direct
 

investmentguruindia.com/newsdetail/nif
…

 #Sensex #MarketOutlook #Nifty #BankNifty #ICICIDirect #Investmentguruindia","Nifty opened higher with buying demand, boosting bullish sentiment - @ICICI_Direct investmentguruindia.com/newsdetail/nif ... #Sensex #MarketOutlook #Nifty #BankNifty #ICICIDirect #Investmentguruindia",0.0,0.0,0.0,0,0.0,['ICICI_Direct'],"['Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'ICICIDirect', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991748297472765985,2,0,1,0,0
InvGurInd,2025-11-21T05:52:51.000Z,"Stocks in News & Key Economic Updates 21th November 2025 by 
@gepl_capital
 

investmentguruindia.com/newsdetail/sto
…

#GEPLCapitalLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia",Stocks in News & Key Economic Updates 21th November 2025 by @gepl_capital investmentguruindia.com/newsdetail/sto ... #GEPLCapitalLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia,0.0,0.0,0.0,0,0.0,['gepl_capital'],"['GEPLCapitalLtd', 'Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991746610003677492,0,0,0,0,0
deepakdua010,2025-11-21T05:52:44.000Z,"- This sudden selling can crash markets worldwide.
So Japan just turned off the “free money” tap.  
A huge amount of wealth that was built on cheap yen is now reversing — fast.  
That’s why people are calling it the biggest wealth transfer ever.
#nifty #sensex #yencarrytrade #yen",- This sudden selling can crash markets worldwide. So Japan just turned off the free money tap. A huge amount of wealth that was built on cheap yen is now reversing  fast. Thats why people are calling it the biggest wealth transfer ever. #nifty #sensex #yencarrytrade #yen,0.0,0.0,0.0,0,0.0,[],"['nifty', 'sensex', 'yencarrytrade', 'yen']",https://x.com/deepakdua010/status/1991746580085633456,0,2,0,0,0
InvGurInd,2025-11-21T05:48:12.000Z,"Quote on Nifty 20th November 2025 from Rupak De, Senior Technical Analyst at 
@LKPSECURITIES
 

investmentguruindia.com/newsdetail/quo
…

#Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty #LKPSecuritiesLtd 
@RupakDe1
 #Investmentguruindia","Quote on Nifty 20th November 2025 from Rupak De, Senior Technical Analyst at @LKPSECURITIES investmentguruindia.com/newsdetail/quo ... #Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty #LKPSecuritiesLtd @RupakDe1 #Investmentguruindia",0.0,0.0,0.0,0,0.0,"['LKPSECURITIES', 'RupakDe1']","['Sensex', 'ExpertViews', 'MarketOutlook', 'Nifty', 'BankNifty', 'LKPSecuritiesLtd', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991745439264305544,0,0,0,0,0
spriharai18,2025-11-21T05:41:01.000Z,"The Indian benchmark equity indices Sensex and Nifty fell in the early trade on November 21, 2025. 

The #BSE #Sensex dipped 333.10 points, or 0.39 percent, to 85,299.58, while the #NSE #Nifty shed 104.15 points, or 0.40 percent, to 26,088.00.

This downturn occurred alongside a","The Indian benchmark equity indices Sensex and Nifty fell in the early trade on November 21, 2025. The #BSE #Sensex dipped 333.10 points, or 0.39 percent, to 85,299.58, while the #NSE #Nifty shed 104.15 points, or 0.40 percent, to 26,088.00. This downturn occurred alongside a",0.0,0.0,0.0,0,0.0,[],"['BSE', 'Sensex', 'NSE', 'Nifty']",https://x.com/spriharai18/status/1991743631208903140,1,1,0,0,0
SujaySh74757365,2025-11-21T05:35:15.000Z," Markets rally! Sensex jumps 446 pts, Nifty nears record high at 26,192. Investors gain ₹68,000 crore as Bank Nifty hits a 4th consecutive record. #StockMarket #Sensex #Nifty #Investing #StockMarketIndia #StockMarketUpdate #sharemarket","Markets rally! Sensex jumps 446 pts, Nifty nears record high at 26,192. Investors gain 68,000 crore as Bank Nifty hits a 4th consecutive record. #StockMarket #Sensex #Nifty #Investing #StockMarketIndia #StockMarketUpdate #sharemarket",0.0,0.0,0.0,0,0.0,[],"['StockMarket', 'Sensex', 'Nifty', 'Investing', 'StockMarketIndia', 'StockMarketUpdate', 'sharemarket']",https://x.com/SujaySh74757365/status/1991742182487896376,0,0,1,0,0
Pandu_rangaredd,2025-11-21T05:34:55.000Z,"MARKET MIND PRO -DAY TRADING NIFTY AND BANK NIFTY ANALYSIS.

#Nifty #BankNifty #Sensex #StockMarket #Trading #StockMarketIndia

#MarketNews #OptionsTrading #IntradayTrading #ShareMarket

#TechnicalAnalysis #PriceAction #TraderLife
Discipline and only one to 2 trades daily",MARKET MIND PRO -DAY TRADING NIFTY AND BANK NIFTY ANALYSIS. #Nifty #BankNifty #Sensex #StockMarket #Trading #StockMarketIndia #MarketNews #OptionsTrading #IntradayTrading #ShareMarket #TechnicalAnalysis #PriceAction #TraderLife Discipline and only one to 2 trades daily,1.0,0.0,0.0,1,1.0,[],"['Nifty', 'BankNifty', 'Sensex', 'StockMarket', 'Trading', 'StockMarketIndia', 'MarketNews', 'OptionsTrading', 'IntradayTrading', 'ShareMarket', 'TechnicalAnalysis', 'PriceAction', 'TraderLife']",https://x.com/Pandu_rangaredd/status/1991742097477759431,0,0,0,0,0
InvGurInd,2025-11-21T05:32:50.000Z,"Quote on Markets 21st November 2025 by Mr. Vikram Kasat, Head Advisory ,
@PLIndiaOnline
 

investmentguruindia.com/newsdetail/quo
…

#Sensex #ExpertViews #MarketOutlook #Nifty #PrabhudasLilladherLtd #BankNifty #VikramKasat #Investmentguruindia","Quote on Markets 21st November 2025 by Mr. Vikram Kasat, Head Advisory , @PLIndiaOnline investmentguruindia.com/newsdetail/quo ... #Sensex #ExpertViews #MarketOutlook #Nifty #PrabhudasLilladherLtd #BankNifty #VikramKasat #Investmentguruindia",0.0,0.0,0.0,0,0.0,['PLIndiaOnline'],"['Sensex', 'ExpertViews', 'MarketOutlook', 'Nifty', 'PrabhudasLilladherLtd', 'BankNifty', 'VikramKasat', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991741573076513208,0,0,0,0,0
chriswealthman1,2025-11-21T05:30:00.000Z," Nifty’s rally is extremely narrow

Just 6 stocks drove ~60% of the 1,550-point jump.
Mid & small caps are still 5–9% below highs.
 11 Nifty stocks fell during the same period.

Record highs… but only a few stocks doing the heavy lifting.

#Nifty #Sensex #Markets","Niftys rally is extremely narrow Just 6 stocks drove ~60% of the 1,550-point jump. Mid & small caps are still 59% below highs. 11 Nifty stocks fell during the same period. Record highs... but only a few stocks doing the heavy lifting. #Nifty #Sensex #Markets",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Markets']",https://x.com/chriswealthman1/status/1991740860996989425,0,0,1,0,0
arbindtiwariT,2025-11-21T05:25:22.000Z,"#Nifty #NiftyBank #Sensex 
Still Not Looking Bad..

But Stocks Are Not Reacting Good In Good Side But More Bad In Bad Side...",#Nifty #NiftyBank #Sensex Still Not Looking Bad.. But Stocks Are Not Reacting Good In Good Side But More Bad In Bad Side...,1.0,0.0,0.0,1,1.0,[],"['Nifty', 'NiftyBank', 'Sensex']",https://x.com/arbindtiwariT/status/1991739692161855571,0,0,0,0,0
TamilSelvanN1,2025-11-21T05:24:59.000Z,"Nifty today to me, may be to many others also...

#NIFTY 
#SENSEX","Nifty today to me, may be to many others also... #NIFTY #SENSEX",1.0,0.0,0.0,2,1.0,[],"['NIFTY', 'SENSEX']",https://x.com/TamilSelvanN1/status/1991739597890678921,0,0,0,0,0
amit8work,2025-11-21T05:24:09.000Z,"#GIFTNIFTY #nifty #sensex  #StockMarketIndia #niftycrash yesterday market breadth was so bad that portfolio didn't gained anything despite some index run, this month so far nifty has gain 300 points but still stock portfolios has lost closed to 2%.","#GIFTNIFTY #nifty #sensex #StockMarketIndia #niftycrash yesterday market breadth was so bad that portfolio didn't gained anything despite some index run, this month so far nifty has gain 300 points but still stock portfolios has lost closed to 2%.",0.0,0.0,0.0,0,0.0,[],"['GIFTNIFTY', 'nifty', 'sensex', 'StockMarketIndia', 'niftycrash']",https://x.com/amit8work/status/1991739388158747135,0,1,0,0,0
SambareUrvashi,2025-11-21T05:23:50.000Z,"#Britannia 5900 ce(30 dec)

Entry 130-135
Target 175-200
Stoploss 111

Disclaimer- Only for educational purpose.

#Nifty #sensex  #StockMarketIndia #breakout #optiontrading #smallcap",#Britannia 5900 ce(30 dec) Entry 130-135 Target 175-200 Stoploss 111 Disclaimer- Only for educational purpose. #Nifty #sensex #StockMarketIndia #breakout #optiontrading #smallcap,1.0,0.0,0.0,1,1.0,[],"['Britannia', 'Nifty', 'sensex', 'StockMarketIndia', 'breakout', 'optiontrading', 'smallcap']",https://x.com/SambareUrvashi/status/1991739308055879785,0,0,1,0,0
